Player ID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Cro,Dri,Fre,Fin,Fir,Fla,Lon,OtB,Pas,Vis,Acc,Ant,Hea,Jum,Mar,Pac,Pos,Sta,Str,Tck,Agi,Bal,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Ref,TRO,Pun,Thr,Agg,Bra,Cmp,Cnt,Dec,Det,Ldr,Tea,Wor,Cor,L Th,Pen,Tec,Best Pos,Best Role,Best Duty,Agreed Playing Time,F/PT,Wage,Expires
75,Stan Ashbee,D (RC),Hull City,IRL,186 cm,77 kg,18,700000.0,8,8,5,1,8,7,2,6,10,8,9,8,11,13,8,9,11,9,7,11,8,8,3,2,3,3,1,2,1,3,4,1,3,10,9,10,8,9,5,12,11,12,7,8,6,8,D (C),Central Defender,Defend,Future Prospect,Full Time,575.0,30/6/2024
76,Tyrell Ashcroft,"D (RC), WB (R)",Tottenham,ENG,180 cm,73 kg,21,550000.0,7,7,1,6,11,5,7,9,11,5,14,10,9,11,10,12,9,14,9,10,12,10,2,1,3,1,1,3,1,2,1,3,2,9,12,9,9,8,14,14,13,11,5,10,4,9,D/WB (RL),Wing-Back,Defend,Youngster,Full Time,1200.0,30/6/2025
77,Harry Ashfield,M (R),Wrexham,WAL,179 cm,68 kg,18,70000.0,9,6,4,2,13,6,5,3,7,6,13,5,4,10,4,13,2,6,3,2,13,4,2,2,3,3,1,3,2,1,1,1,3,14,3,4,5,10,13,9,6,11,5,4,2,8,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Youth Contract,65.0,30/6/2024
78,Joe Ashton,WB (L),Burnley,ENG,179 cm,63 kg,20,75000.0,7,6,1,3,8,7,5,6,9,4,11,6,3,5,6,10,6,10,5,7,9,6,2,3,3,2,2,2,3,2,1,3,1,6,2,6,6,5,10,12,6,6,3,1,2,7,D/WB (RL),Wing-Back,Attack,Youngster,Full Time,250.0,30/6/2024
79,Finn Ashworth,M/AM (C),Wolves,WAL,167 cm,58 kg,19,95000.0,3,7,2,8,9,8,8,8,8,7,9,5,3,4,3,10,4,7,6,4,12,6,3,1,1,3,2,3,1,3,1,3,1,8,7,8,6,7,5,4,7,11,3,4,5,10,"M (C), AM (RLC), ST (RL)",Mezzala,Attack,Youngster,Full Time,425.0,30/6/2024
80,Iago Aspas,"AM (RC), ST (C)",Celta Vigo,ESP,176 cm,67 kg,37,900000.0,12,15,15,16,15,17,15,17,14,15,12,16,13,11,5,11,8,9,7,6,13,14,3,1,3,3,4,2,4,3,2,2,3,12,16,16,14,16,15,19,18,14,12,6,16,16,ST (C),Deep Lying Forward,Support,Important Player,Full Time,55000.0,30/6/2024
81,Sam Aston,M/AM (C),Sheffield United,ENG,179 cm,68 kg,19,45000.0,3,5,3,6,11,13,3,5,10,12,9,4,2,2,4,8,2,6,2,5,9,4,3,2,2,3,1,1,3,1,1,2,2,15,5,6,4,12,10,12,5,10,1,1,2,12,"M (C), AM (RLC), ST (RL)",Advanced Playmaker,Support,Youngster,Full Time,350.0,30/6/2024
82,Atakan Karazor,"DM, M (C)",Stuttgart,GER,191 cm,76 kg,28,11000000.0,7,11,4,7,13,8,7,8,15,12,11,15,14,16,13,12,16,15,14,15,10,14,3,1,2,2,2,2,1,2,2,2,2,17,16,16,15,15,16,15,16,15,3,7,7,13,"DM, M (C)",Defensive Midfielder,Defend,Important Player,Full Time,10500.0,30/6/2026
83,Rob Atkinson,D (LC),Bristol City,ENG,193 cm,85 kg,26,70000.0,5,12,2,7,10,13,9,11,13,12,12,11,15,11,13,12,11,12,14,12,9,12,1,1,1,3,1,1,1,3,1,3,3,10,12,13,10,11,12,11,13,9,2,9,1,11,D (C),Ball Playing Defender,Defend,Fringe Player,Full Time,17500.0,30/6/2026
84,Brandon Austin,GK,Tottenham,ENG,188 cm,85 kg,26,6200000.0,2,2,5,1,2,1,2,2,6,11,13,14,2,14,3,12,14,9,13,3,12,12,11,10,11,5,8,12,14,13,13,6,9,12,13,12,13,16,11,7,12,11,3,2,2,7,GK,Sweeper Keeper,Defend,Backup,Full Time,17500.0,30/6/2027
85,Dani Ãvila,"DM, M (C)",Barcelona,ESP,175 cm,66 kg,18,450000.0,7,9,7,8,11,12,8,9,12,11,9,10,9,9,9,9,11,11,9,10,10,12,1,4,2,1,2,4,3,3,3,2,2,12,10,11,10,11,14,8,11,12,7,5,8,12,"DM, M (C)",Deep Lying Playmaker,Defend,Youngster,Full Time,450.0,30/6/2024
86,Taiwo Awoniyi,ST (C),Nottm Forest,NGA,183 cm,74 kg,27,31000000.0,9,15,8,16,14,13,11,15,11,11,16,13,14,11,4,15,5,13,16,4,15,16,1,2,3,2,4,2,2,1,3,1,3,14,13,9,11,10,13,5,11,13,7,5,12,14,ST (C),Advanced Forward,Attack,Regular Starter,Full Time,58000.0,30/6/2025
87,Junior Awusi,"AM (L), ST (C)",Eintracht Frankfurt,ESP,172 cm,67 kg,19,800000.0,8,13,6,13,13,11,3,10,9,8,13,4,11,6,6,13,4,9,6,2,12,7,2,3,3,1,1,1,1,4,1,1,1,15,8,5,7,9,8,5,7,8,6,4,5,11,"AM (RL), ST (RL)",Inside Forward,Support,Future Prospect,Full Time,650.0,30/6/2024
88,Leon Ayinde,"DM, M (C)",Ipswich Town,IRL,181 cm,73 kg,20,110000.0,4,4,6,4,14,5,5,6,11,7,13,9,6,9,8,11,9,12,5,14,7,4,2,1,3,2,3,1,1,1,3,1,3,15,7,4,3,13,3,10,10,11,6,5,1,12,"DM, M (C)",Central Midfielder,Defend,Youngster,Full Time,475.0,30/6/2024
89,Jesse Ayoola,D (C),Ipswich Town,ENG,186 cm,96 kg,19,75000.0,4,1,3,3,7,5,7,3,7,3,8,9,6,13,10,7,9,6,8,15,6,8,1,1,3,1,2,1,2,3,2,1,3,7,4,5,9,8,3,13,7,8,6,1,2,7,D (C),Central Defender,Defend,Youngster,Full Time,350.0,30/6/2024
90,Abdoullah Ba,"M (C), AM (RLC)",Sunderland,MTN,180 cm,75 kg,21,18500000.0,10,14,9,9,13,14,13,10,13,13,13,10,8,7,10,14,11,13,9,9,14,14,2,2,1,1,2,3,4,4,3,1,4,10,12,12,10,8,14,11,11,14,5,4,9,14,"M/AM (RL), ST (RL)",Winger,Support,Breakthrough Prospect,Full Time,4700.0,30/6/2025
91,Kwadwo Baah,M/AM (RL),Watford,GER,182 cm,75 kg,22,1500000.0,8,15,6,10,11,13,10,11,10,10,15,10,7,9,7,15,7,10,10,8,14,10,2,1,3,4,2,2,3,2,2,3,3,10,10,9,8,8,11,3,9,12,7,7,6,12,"M/AM (RL), ST (RL)",Winger,Attack,Fringe Player,Full Time,11750.0,30/6/2027
92,Youri Baas,"D (LC), WB (L)",Ajax,NED,182 cm,71 kg,22,8800000.0,11,9,9,6,13,8,6,11,13,12,13,12,11,14,13,14,13,13,11,13,13,14,1,2,3,1,3,1,2,3,3,3,1,6,12,13,13,13,13,10,15,15,9,10,9,13,D/WB (RL),Inverted Wing-Back,Defend,Regular Starter,Full Time,15250.0,30/6/2026
93,Luke Badley-Morgan,D (LC),Stoke,JAM,184 cm,71 kg,21,50000.0,7,5,1,2,8,5,9,9,7,11,15,9,7,12,8,12,8,7,7,6,8,10,2,3,3,3,2,3,2,3,1,1,2,14,7,8,11,8,8,7,12,11,4,5,7,13,D/WB (RL),Complete Wing-Back,Defend,Youngster,Full Time,4100.0,30/6/2024
94,Elkan Baggott,D (C),Ipswich Town,IDN,195 cm,86 kg,22,450000.0,4,6,3,6,11,7,6,8,12,9,12,11,14,16,10,13,11,15,13,11,10,11,1,1,3,3,3,2,3,3,2,2,3,7,11,12,9,8,14,9,14,12,3,9,5,10,D (C),Central Defender,Defend,Emergency Backup,Full Time,1700.0,30/6/2026
95,Muhammed Bah,M/AM (C),Roma,GAM,184 cm,72 kg,18,120000.0,1,6,3,9,12,13,7,9,6,12,13,5,1,7,4,13,6,6,5,6,13,5,4,2,1,2,3,2,2,1,3,1,2,6,3,7,5,9,3,11,6,10,4,1,4,7,"M (C), AM (RLC), ST (RL)",Advanced Playmaker,Attack,Youngster,Youth Contract,250.0,30/6/2024
96,Leon Bailey,M/AM (RL),Roma,JAM,178 cm,75 kg,27,38000000.0,14,15,10,14,12,17,14,13,11,12,17,14,7,12,4,17,9,13,9,7,16,10,2,3,1,1,1,2,2,3,1,3,3,13,12,11,10,12,15,8,12,14,13,11,12,14,"M/AM (RL), ST (RL)",Winger,Attack,-,Full Time,140000.0,30/6/2025
97,Scott Bailey,D (RC),Newcastle,ENG,179 cm,68 kg,19,100000.0,7,3,1,4,6,5,3,3,5,5,12,9,6,5,13,10,12,6,4,13,9,6,2,3,3,3,2,1,1,1,1,2,2,5,8,2,5,13,13,1,5,7,3,2,1,6,D (RL),Central Defender,Defend,Youngster,Full Time,500.0,30/6/2024
98,Alex Baird,GK,Leeds Utd,ENG,192 cm,79 kg,18,425000.0,3,2,2,1,1,2,1,3,7,4,11,3,1,14,2,13,8,4,6,2,5,5,9,8,6,5,9,9,5,13,5,14,6,12,9,2,8,13,12,9,5,4,3,2,1,1,GK,Goalkeeper,Defend,Youngster,Youth Contract,65.0,30/6/2024
99,Zaccaria Baiutti,D (R),Udinese,ITA,174 cm,66 kg,18,55000.0,7,3,1,5,6,5,1,5,5,6,12,5,6,4,7,12,4,6,6,13,12,3,1,2,3,2,3,2,1,2,2,1,1,6,7,3,5,14,9,2,6,6,4,5,1,5,D (RL),Full-Back,Defend,Youngster,Youth Contract,250.0,30/6/2024
100,Frankie Baker,"AM (RL), ST (C)",Millwall,ENG,187 cm,79 kg,19,0.0,7,13,4,8,11,12,3,8,7,6,10,3,6,10,2,9,4,6,7,4,9,5,4,2,2,1,3,4,2,2,1,2,3,8,6,5,5,6,9,13,5,10,4,4,4,12,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,350.0,30/6/2024
101,Lewis Baker,"DM, M/AM (C)",Stoke,ENG,182 cm,72 kg,30,2000000.0,14,10,15,10,12,11,16,10,14,14,10,10,5,9,7,12,10,9,10,10,10,8,1,3,3,2,1,1,1,1,3,2,1,10,9,13,9,11,10,8,11,12,16,5,17,13,"DM, M (C)",Deep Lying Playmaker,Defend,Squad Player,Full Time,23500.0,30/6/2024
102,Leonardo Balerdi,D (C),Marseille,ARG,187 cm,76 kg,26,13500000.0,6,7,4,6,13,6,7,6,13,9,12,14,14,15,14,12,15,12,13,14,12,12,2,3,1,1,2,2,3,1,1,2,3,13,12,15,13,14,14,9,14,12,4,5,8,12,D (C),Wide Centre-Back,Defend,Regular Starter,Full Time,28500.0,30/6/2026
103,IvÃ¡n Balliu,D/WB (R),Rayo Vallecano,ALB,172 cm,63 kg,33,0.0,14,12,8,7,13,6,12,13,13,12,14,13,9,6,11,14,13,15,10,14,14,10,1,2,1,2,1,3,3,1,3,3,2,12,14,13,13,12,12,7,15,15,8,14,7,13,D/WB (RL),Complete Wing-Back,Defend,Regular Starter,Full Time,10000.0,30/6/2025
104,Thierno Ballo,AM (RC),Millwall,AUT,173 cm,70 kg,23,3500000.0,12,13,7,9,12,13,8,14,11,10,14,11,7,7,8,14,7,13,9,6,13,9,1,1,3,2,2,2,3,2,2,1,1,8,11,10,9,10,16,8,11,13,7,7,7,13,"M/AM (RL), ST (RL)",Winger,Support,-,Full Time,5000.0,30/6/2025
105,Ibrahim Bangurah,D (C),Oxford United,ENG,189 cm,74 kg,18,50000.0,1,1,1,1,4,5,1,1,4,2,8,7,9,6,9,9,9,4,2,10,10,4,2,1,1,3,3,4,2,3,3,1,2,8,6,1,10,12,7,7,3,4,1,1,1,1,D (C),Central Defender,Cover,Youngster,Youth Contract,65.0,30/6/2024
106,Luke Banks,"D (C), DM",Derby County,ENG,179 cm,63 kg,18,14000.0,6,4,6,3,8,5,6,6,11,8,8,6,10,10,8,8,8,7,3,8,8,7,2,4,3,1,3,2,3,1,2,4,2,10,9,8,8,7,4,12,6,8,6,5,6,13,D (C),Central Defender,Stopper,Youngster,Youth Contract,65.0,30/6/2024
107,Barry Bannan,"DM, M (C)",Sheffield Wednesday,SCO,170 cm,60 kg,35,550000.0,16,13,14,11,14,12,14,12,15,16,12,13,9,6,8,12,13,13,6,12,11,14,1,2,2,1,3,3,1,4,1,3,2,8,7,13,13,13,11,15,14,16,11,5,13,15,"DM, M (C)",Deep Lying Playmaker,Defend,Important Player,Full Time,28000.0,30/6/2024
108,Kike Barja,M/AM (RL),Osasuna,ESP,178 cm,74 kg,28,7800000.0,13,14,8,12,13,14,11,13,13,12,14,10,8,8,6,14,12,13,11,7,13,11,3,2,1,2,1,2,3,1,3,3,2,11,14,10,12,13,14,11,14,13,13,6,13,14,"M/AM (RL), ST (RL)",Winger,Support,Squad Player,Full Time,9250.0,30/6/2024
109,Ty Barnett,"M (C), AM (RLC)",Wolves,ENG,176 cm,67 kg,19,200000.0,9,12,7,12,11,14,9,10,11,7,14,5,6,9,5,14,7,5,6,6,14,8,2,1,1,2,2,2,1,1,3,1,3,7,3,8,8,10,8,10,8,7,7,1,7,12,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,575.0,30/6/2024
110,Hayden Barrett,ST (C),Watford,ENG,177 cm,65 kg,18,60000.0,5,13,5,13,11,10,5,11,6,1,13,8,11,5,4,11,3,11,6,1,10,6,2,2,3,2,2,2,3,1,3,2,1,11,1,8,4,6,10,10,5,6,5,1,7,6,ST (C),Poacher,Attack,Youngster,Full Time,250.0,30/6/2024
111,Pablo Barrios,"DM, M (C)",AtlÃ©tico de Madrid,ESP,181 cm,75 kg,22,99000000.0,12,14,12,11,16,14,15,13,16,16,14,14,7,9,13,13,14,14,11,13,14,13,1,2,1,4,1,4,1,1,1,1,1,13,12,14,14,15,14,11,15,15,10,8,10,16,M (C),Deep Lying Playmaker,Defend,Regular Starter,Full Time,21000.0,30/6/2028
112,Louie Barry,AM (RLC),Sheffield United,ENG,174 cm,68 kg,22,13000000.0,8,15,10,12,11,15,11,12,10,11,15,11,8,7,4,14,5,11,8,3,15,14,1,2,2,2,2,2,1,2,1,3,3,9,10,12,8,9,15,5,7,12,6,3,13,12,"AM (RL), ST (RL)",Inside Forward,Support,-,Full Time,8250.0,30/6/2026
113,Toma BaÅ¡iÄ,"DM, M/AM (C)",Lazio,CRO,189 cm,80 kg,28,1200000.0,11,13,15,12,13,14,13,15,14,13,11,14,14,14,11,12,13,13,14,13,12,11,2,2,2,4,1,1,1,1,3,1,2,12,13,12,12,11,14,7,16,13,14,4,10,14,M (C),Box To Box Midfielder,Support,Regular Starter,Full Time,46500.0,30/6/2024
114,Tristen Batanwi,D/WB (L),Coventry,ENG,172 cm,66 kg,19,250000.0,8,6,1,2,8,6,4,6,7,4,10,6,5,7,8,9,7,8,4,14,9,14,2,1,1,1,1,1,2,4,1,1,3,13,8,7,10,11,9,6,13,13,5,6,1,7,D (RL),Full-Back,Defend,Youngster,Full Time,525.0,30/6/2024
115,Bria Bateman,ST (C),Birmingham,ENG,176 cm,67 kg,18,275000.0,2,11,4,12,11,8,5,12,4,5,12,8,10,2,3,12,4,7,8,1,12,5,2,2,3,1,1,3,1,3,2,3,3,6,6,6,2,10,18,10,4,5,4,1,5,7,ST (C),Poacher,Attack,Youngster,Full Time,250.0,30/6/2024
116,Ryan Battrum,D/M (R),West Ham,ENG,170 cm,60 kg,19,425000.0,12,6,4,4,12,5,7,4,10,10,15,6,9,6,9,13,7,9,3,13,11,9,3,3,3,1,2,2,3,3,2,2,1,12,10,10,10,13,9,9,9,10,8,8,3,10,D (RL),Inverted Wing-Back,Defend,Youngster,Full Time,1200.0,30/6/2025
117,Jake Batty,D/WB/M/AM (L),Blackburn,ENG,176 cm,68 kg,20,1200000.0,11,11,8,7,10,10,8,9,10,10,15,7,7,8,7,15,7,11,7,10,13,11,2,3,2,3,3,2,1,2,1,3,3,15,12,8,7,8,12,5,10,10,8,7,5,10,"M/AM (RL), ST (RL)",Winger,Support,Breakthrough Prospect,Full Time,2900.0,30/6/2024
118,Stevie Bausor,GK,Leicester,RSA,182 cm,72 kg,19,45000.0,2,3,4,2,1,3,2,2,11,3,10,7,1,6,2,11,6,1,2,1,15,5,11,4,6,12,10,8,3,5,9,6,8,6,8,4,10,12,11,8,4,3,3,3,1,1,GK,Goalkeeper,Defend,Youngster,Full Time,375.0,30/6/2024
119,Gavin Bazunu,GK,Southampton,IRL,189 cm,79 kg,23,22000000.0,3,1,4,1,11,8,2,12,13,12,12,11,8,13,2,11,11,13,10,2,13,13,14,14,13,4,16,14,14,16,11,9,12,8,11,11,8,11,15,7,12,11,3,1,3,11,GK,Sweeper Keeper,Defend,First-Choice Goalkeeper,Full Time,23500.0,30/6/2025
120,Jevan Beattie,ST (C),Sheffield United,SCO,178 cm,67 kg,18,190000.0,3,13,3,11,12,13,5,13,6,4,13,6,8,8,5,13,6,11,3,1,13,6,1,2,2,1,1,1,3,2,3,2,3,5,6,11,5,6,17,3,5,6,5,2,6,13,ST (C),Advanced Forward,Attack,Youngster,Full Time,750.0,30/6/2024
121,Ihlas Bebou,"WB/M/AM (R), ST (C)",Hoffenheim,TOG,185 cm,80 kg,31,3600000.0,10,14,6,12,12,15,9,13,11,10,16,12,12,12,8,16,8,12,11,11,14,11,1,4,3,1,2,2,1,1,3,2,3,13,12,11,9,10,12,6,12,13,6,13,13,13,"M/AM (RL), ST (RL)",Winger,Support,Regular Starter,Full Time,61000.0,30/6/2024
122,Luke Bell,D (C),Sunderland,ENG,189 cm,76 kg,19,140000.0,6,6,2,4,9,6,6,8,10,5,9,8,10,16,10,9,10,6,8,10,6,9,2,2,3,2,3,2,2,1,3,1,1,8,9,13,9,10,10,12,8,9,5,7,5,9,D (C),Central Defender,Defend,Youngster,Full Time,700.0,30/6/2024
123,Luke Bell,GK,Coventry,ENG,194 cm,82 kg,21,120000.0,2,1,6,2,7,2,2,2,8,7,7,6,1,11,2,9,14,1,7,1,15,8,9,8,12,5,10,8,9,10,5,15,6,8,7,4,5,9,7,5,8,6,3,3,3,1,GK,Goalkeeper,Defend,Youngster,Full Time,475.0,30/6/2024
124,Stefan Bell,D (C),Mainz 05,GER,192 cm,88 kg,33,1200000.0,6,8,3,7,10,7,6,8,11,11,9,16,14,17,15,11,16,11,13,13,9,16,2,1,3,2,2,2,1,1,3,2,1,16,15,12,14,12,13,14,16,12,2,6,5,10,D (C),Wide Centre-Back,Defend,Regular Starter,Full Time,41000.0,30/6/2024
125,Armel Bella-Kotchap,D (C),Hellas Verona,GER,190 cm,87 kg,23,24000000.0,7,10,5,6,12,9,7,6,13,10,14,12,14,16,14,15,14,11,16,14,11,14,1,2,2,3,1,1,2,1,1,2,4,10,12,10,11,11,12,9,14,14,4,9,7,12,D (C),Wide Centre-Back,Defend,-,Full Time,17500.0,30/6/2025
126,Samuele Belmonte,AM (LC),Roma,ITA,173 cm,64 kg,18,110000.0,7,12,4,12,10,14,4,4,10,6,13,6,4,8,2,13,3,5,3,6,12,6,1,1,2,2,1,3,1,3,2,3,3,8,2,3,6,3,8,11,6,9,4,4,5,5,"M/AM (RL), ST (RL)",Winger,Attack,Youngster,Youth Contract,250.0,30/6/2024
127,Fran BeltrÃ¡n,"DM, M (C)",Celta Vigo,ESP,165 cm,64 kg,26,4800000.0,10,12,8,8,14,11,11,14,15,11,13,15,7,7,12,11,13,13,10,13,14,15,1,1,1,1,2,2,2,3,3,3,3,12,12,14,14,14,12,9,18,17,9,13,8,14,M (C),Central Midfielder,Support,Regular Starter,Full Time,11500.0,30/6/2024
128,BeÃ±at GarcÃ­a,M (C),Athletic Club,ESP,182 cm,76 kg,18,650000.0,7,8,7,9,14,6,11,11,14,8,10,8,7,13,9,9,6,10,7,11,9,14,3,3,2,1,1,3,3,1,2,1,2,15,8,6,7,10,14,4,13,13,7,6,6,12,M (C),Central Midfielder,Support,Future Prospect,Full Time,300.0,30/6/2024
129,Iker Benito,M/AM (R),Osasuna,ESP,174 cm,71 kg,22,6800000.0,13,14,6,11,13,15,10,14,11,7,14,8,8,7,5,14,5,12,11,6,13,7,2,2,3,2,1,2,1,3,3,3,3,7,10,10,7,13,13,4,13,12,11,6,11,13,"M/AM (RL), ST (RL)",Winger,Support,Squad Player,Full Time,4400.0,30/6/2025
130,Rodrigo Bentancur,"DM, M (C)",Tottenham,URU,187 cm,77 kg,28,53000000.0,12,14,12,10,15,11,11,10,16,14,12,15,12,13,14,13,16,15,14,16,14,15,2,3,3,3,2,2,2,2,3,1,3,16,13,15,13,14,12,10,15,16,12,7,8,14,M (C),Ball Winning Midfielder,Defend,Regular Starter,Full Time,87000.0,30/6/2024
131,Domenico Berardi,AM (R),Sassuolo,ITA,183 cm,72 kg,30,9600000.0,14,14,15,16,14,15,16,16,16,16,15,14,10,10,4,14,8,14,11,7,15,13,3,1,3,2,4,2,4,2,2,2,1,15,12,15,11,14,17,14,14,14,11,4,18,16,"M (C), AM (RLC), ST (RL)",Advanced Playmaker,Support,Star Player,Full Time,105000.0,30/6/2027
132,Ãlex Berenguer,"WB (L), M (RL), AM (RLC)",Athletic Club,ESP,175 cm,73 kg,29,48000000.0,12,15,12,13,13,14,10,14,13,12,14,11,6,7,8,14,9,12,8,7,15,14,1,3,2,2,2,1,2,1,3,3,1,9,11,12,11,11,14,8,11,13,14,5,8,14,"M/AM (RL), ST (RL)",Winger,Support,Squad Player,Full Time,23500.0,30/6/2025
133,Steven Berghuis,"M (R), AM (RLC), ST (C)",Ajax,NED,182 cm,70 kg,33,0.0,15,14,14,12,14,14,16,14,14,15,14,13,12,12,3,14,6,14,11,5,14,14,3,1,4,3,1,3,4,2,1,3,3,16,13,12,12,11,13,14,14,16,15,4,14,14,"M/AM (RL), ST (RL)",Winger,Support,Important Player,Full Time,66000.0,30/6/2025
134,AdriÃ¡n BernabÃ©,"DM, M/AM (C)",Parma,ESP,170 cm,71 kg,24,9600000.0,13,14,14,10,14,14,12,13,14,15,13,11,8,5,6,14,11,14,9,12,14,13,1,3,4,2,2,3,1,2,2,1,2,12,12,13,13,13,14,9,12,12,11,7,10,15,"M (C), AM (RLC), ST (RL)",Advanced Playmaker,Support,Important Player,Full Time,23500.0,30/6/2025
135,Elliot Betjemann,AM (C),Coventry,ENG,182 cm,73 kg,19,30000.0,5,7,5,7,13,8,5,5,14,13,7,4,5,7,4,7,6,3,4,6,11,3,3,1,2,1,1,3,2,3,4,1,1,13,1,7,6,10,10,1,12,8,5,1,2,9,"M (C), AM (RLC), ST (RL)",Advanced Playmaker,Support,Youngster,Full Time,350.0,30/6/2024
136,Beto,"DM, M/AM (C)",Real Madrid,ESP,177 cm,69 kg,18,425000.0,7,15,7,9,15,11,7,15,12,13,4,11,7,6,6,4,9,5,4,9,8,4,1,2,3,4,3,2,1,1,3,1,2,5,8,11,4,12,9,1,13,9,7,1,7,13,"M (C), AM (RLC), ST (RL)",Central Midfielder,Support,Youngster,Full Time,300.0,30/6/2024
137,Zaid Betteka,M/AM (RL),Birmingham,ENG,182 cm,73 kg,19,190000.0,7,11,4,7,12,13,2,7,10,12,7,7,5,11,5,7,5,2,3,6,8,6,2,1,2,3,3,1,1,1,3,1,3,11,3,8,5,11,5,13,12,7,4,5,2,14,"M (C), AM (RLC), ST (RL)",Advanced Playmaker,Support,Youngster,Full Time,350.0,30/6/2025
138,Owen Bevan,D (C),Bournemouth,WAL,184 cm,79 kg,21,55000.0,6,8,8,7,7,5,7,6,8,5,12,10,11,13,10,12,11,12,11,12,10,9,1,1,1,3,3,2,1,2,2,2,2,10,13,10,9,9,13,11,11,12,8,4,2,8,D (C),Central Defender,Defend,Youngster,Full Time,1200.0,30/6/2026
139,Matteo Bianchetti,D (RC),Cremonese,ITA,189 cm,81 kg,32,1500000.0,9,8,7,6,9,3,7,7,11,8,11,14,14,12,13,11,15,14,13,14,11,11,3,3,2,2,1,2,3,1,2,2,2,14,14,14,14,13,15,16,12,12,4,12,5,8,D (C),Central Defender,Stopper,Regular Starter,Full Time,11750.0,30/6/2024
140,Josh Bickerton,D (L),Stoke,ENG,177 cm,68 kg,19,28000.0,8,4,1,3,7,5,1,3,11,7,8,8,7,10,8,11,10,7,4,10,10,7,2,1,3,2,1,1,2,1,1,1,4,8,7,6,8,15,9,3,8,12,6,6,3,6,D (RL),Full-Back,Defend,Youngster,Full Time,300.0,30/6/2024
141,Jake Bidwell,"D (LC), WB (L)",Coventry,ENG,183 cm,78 kg,32,3000000.0,14,11,11,7,10,7,6,11,8,8,11,12,13,13,12,13,12,15,14,14,12,13,1,3,1,1,2,1,1,1,2,1,2,16,17,9,12,12,16,11,14,15,11,12,11,11,D (RL),Wing-Back,Defend,Regular Starter,Full Time,11750.0,30/6/2025
142,Pedro Bigas,"D (LC), DM",Elche,ESP,181 cm,78 kg,35,1500000.0,7,9,8,9,10,10,8,11,10,10,12,13,14,12,14,13,14,14,14,14,12,12,2,2,1,1,3,1,3,1,1,3,3,12,14,13,14,13,14,14,14,15,6,5,10,11,DM,Inverted Full-Back,Defend,Important Player,Full Time,12750.0,30/6/2024
143,Justin Bijlow,GK,Feyenoord,NED,188 cm,84 kg,27,14000000.0,2,1,9,1,9,7,1,2,14,12,11,14,5,14,1,11,15,12,11,3,14,14,14,14,12,8,14,15,15,14,12,9,13,8,11,14,14,14,15,15,14,14,7,3,3,11,GK,Sweeper Keeper,Support,Important Player,Full Time,66000.0,30/6/2024
144,Colby Bishop,ST (C),Portsmouth,ENG,181 cm,73 kg,28,1300000.0,10,10,9,14,11,10,10,13,11,11,11,12,13,12,5,11,12,13,13,5,10,11,3,2,3,1,3,2,3,3,1,2,2,8,13,12,11,12,12,11,14,15,5,5,13,12,ST (C),Target Forward,Support,Regular Starter,Full Time,11750.0,30/6/2026
145,Yves Bissouma,"DM, M (C)",Tottenham,MLI,182 cm,78 kg,28,36000000.0,10,15,12,8,15,14,12,11,13,9,15,14,11,11,13,13,13,15,14,16,13,12,3,2,3,3,4,2,1,2,4,1,2,13,14,16,13,13,14,11,14,15,7,6,12,14,"DM, M (C)",Ball Winning Midfielder,Defend,Squad Player,Full Time,64000.0,30/6/2024
146,Leo Black,"DM, M (C)",Tottenham,ENG,171 cm,65 kg,20,120000.0,5,4,6,7,9,5,7,7,8,8,14,6,6,2,8,13,6,5,6,11,14,7,4,1,2,2,2,2,3,2,2,2,2,7,5,8,7,9,4,6,7,10,4,3,3,6,DM,Mezzala,Defend,Youngster,Full Time,250.0,30/6/2024
147,Jackson Blaize,M/AM (C),Sheffield United,ENG,181 cm,71 kg,18,75000.0,4,11,4,8,14,13,7,6,10,5,14,4,1,10,4,10,3,11,4,7,12,6,2,4,1,2,2,2,2,3,3,1,2,6,1,6,7,8,3,9,7,11,2,1,2,11,M (C),Mezzala,Support,Youngster,Full Time,250.0,30/6/2024
148,Ben Blakely,D (L),Coventry,ENG,188 cm,70 kg,16,95000.0,11,3,1,2,4,5,1,2,6,5,13,4,6,13,4,8,9,7,4,10,11,6,3,2,2,2,2,1,3,3,2,4,1,12,7,2,9,13,5,9,6,6,6,5,5,3,D (RL),Full-Back,Defend,Youngster,Youth Contract,250.0,30/6/2025
149,Carey Bloedorn,GK,Tottenham,ENG,185 cm,72 kg,19,30000.0,3,1,7,3,1,1,3,1,7,3,9,6,1,6,2,12,8,1,2,3,5,4,8,11,9,12,12,5,6,12,9,6,5,11,14,1,8,12,9,2,4,3,2,2,2,1,GK,Goalkeeper,Defend,Youngster,Full Time,350.0,30/6/2024
150,Godfred Boakye,"D (C), DM, M (C)",Birmingham,ENG,188 cm,83 kg,20,275000.0,7,9,7,7,12,5,9,8,9,9,9,9,9,13,9,9,9,6,11,8,8,8,3,3,1,3,3,1,2,3,2,1,3,11,8,9,9,9,11,13,8,9,4,5,5,10,D (C),Central Defender,Defend,Youngster,Full Time,250.0,30/6/2024
